,FileName,Label,ClassName
469,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_337.jpg,1,Death Cap
470,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_338.jpg,1,Death Cap
471,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_342.jpg,1,Death Cap
472,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_348.jpg,1,Death Cap
473,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_343.jpg,1,Death Cap
474,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_346.jpg,1,Death Cap
475,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_347.jpg,1,Death Cap
476,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_350.jpg,1,Death Cap
477,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_351.jpg,1,Death Cap
478,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_354.jpg,1,Death Cap
479,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_360.jpg,1,Death Cap
480,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_352.jpg,1,Death Cap
481,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_353.jpg,1,Death Cap
482,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_355.jpg,1,Death Cap
483,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_357.jpg,1,Death Cap
484,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_371.jpg,1,Death Cap
485,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_364.jpg,1,Death Cap
486,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_365.jpg,1,Death Cap
487,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_369.jpg,1,Death Cap
488,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_373.jpg,1,Death Cap
489,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_368.jpg,1,Death Cap
490,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_367.jpg,1,Death Cap
491,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_374.jpg,1,Death Cap
492,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_378.jpg,1,Death Cap
493,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_375.jpg,1,Death Cap
494,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_381.jpg,1,Death Cap
495,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_379.jpg,1,Death Cap
496,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_377.jpg,1,Death Cap
497,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_382.jpg,1,Death Cap
498,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_380.jpg,1,Death Cap
499,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_384.jpg,1,Death Cap
500,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_390.jpg,1,Death Cap
501,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_392.jpg,1,Death Cap
502,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_388.jpg,1,Death Cap
503,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_389.jpg,1,Death Cap
504,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_395.jpg,1,Death Cap
505,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_391.jpg,1,Death Cap
506,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_386.jpg,1,Death Cap
507,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_396.jpg,1,Death Cap
508,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_394.jpg,1,Death Cap
509,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_397.jpg,1,Death Cap
510,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_407.jpg,1,Death Cap
511,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_400.jpg,1,Death Cap
512,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_406.jpg,1,Death Cap
513,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_405.jpg,1,Death Cap
514,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_410.jpg,1,Death Cap
515,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_411.jpg,1,Death Cap
516,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_412.jpg,1,Death Cap
517,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_414.jpg,1,Death Cap
518,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_413.jpg,1,Death Cap
519,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_420.jpg,1,Death Cap
520,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_422.jpg,1,Death Cap
521,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_421.jpg,1,Death Cap
522,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_425.jpg,1,Death Cap
523,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_427.jpg,1,Death Cap
524,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_429.jpg,1,Death Cap
525,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_426.jpg,1,Death Cap
526,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_442.jpg,1,Death Cap
527,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_439.jpg,1,Death Cap
528,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_433.jpg,1,Death Cap
529,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_434.jpg,1,Death Cap
530,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_443.jpg,1,Death Cap
531,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_441.jpg,1,Death Cap
532,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_440.jpg,1,Death Cap
533,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_444.jpg,1,Death Cap
534,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_449.jpg,1,Death Cap
535,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_454.jpg,1,Death Cap
536,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_448.jpg,1,Death Cap
537,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_447.jpg,1,Death Cap
538,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_451.jpg,1,Death Cap
539,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_450.jpg,1,Death Cap
540,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_453.jpg,1,Death Cap
541,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_455.jpg,1,Death Cap
542,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_452.jpg,1,Death Cap
543,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_464.jpg,1,Death Cap
544,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_462.jpg,1,Death Cap
545,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_465.png,1,Death Cap
546,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_457.jpg,1,Death Cap
547,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_466.jpg,1,Death Cap
548,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_476.jpg,1,Death Cap
549,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_468.jpg,1,Death Cap
550,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_470.jpg,1,Death Cap
551,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_469.jpg,1,Death Cap
552,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_467.jpg,1,Death Cap
553,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_477.jpg,1,Death Cap
554,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_479.jpg,1,Death Cap
555,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_480.jpg,1,Death Cap
556,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_488.jpg,1,Death Cap
557,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_482.jpg,1,Death Cap
558,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_484.jpg,1,Death Cap
559,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_489.jpg,1,Death Cap
560,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_486.jpg,1,Death Cap
561,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_483.jpg,1,Death Cap
562,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_491.jpg,1,Death Cap
563,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_495.jpg,1,Death Cap
564,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_498.jpg,1,Death Cap
565,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_497.jpg,1,Death Cap
566,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_501.jpg,1,Death Cap
567,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_502.jpg,1,Death Cap
568,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_504.jpg,1,Death Cap
569,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_508.jpg,1,Death Cap
570,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_505.jpg,1,Death Cap
571,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_506.jpg,1,Death Cap
572,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_510.jpg,1,Death Cap
573,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_512.jpg,1,Death Cap
574,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_513.jpg,1,Death Cap
575,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_520.jpg,1,Death Cap
576,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_518.jpg,1,Death Cap
577,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_519.jpg,1,Death Cap
578,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_517.jpg,1,Death Cap
579,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_514.jpg,1,Death Cap
580,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_524.jpg,1,Death Cap
581,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_521.jpg,1,Death Cap
582,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_527.jpg,1,Death Cap
583,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_525.jpg,1,Death Cap
584,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_528.jpg,1,Death Cap
585,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_526.jpg,1,Death Cap
586,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Death Cap/pic_529.jpg,1,Death Cap
587,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_001.jpg,2,Galerina Autumnalis
588,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_008.jpg,2,Galerina Autumnalis
589,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_007.jpg,2,Galerina Autumnalis
590,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_010.jpg,2,Galerina Autumnalis
591,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_006.jpg,2,Galerina Autumnalis
592,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_009.jpg,2,Galerina Autumnalis
593,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_005.jpg,2,Galerina Autumnalis
594,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_011.jpg,2,Galerina Autumnalis
595,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_013.jpg,2,Galerina Autumnalis
596,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_015.jpg,2,Galerina Autumnalis
597,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_019.jpg,2,Galerina Autumnalis
598,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_017.jpg,2,Galerina Autumnalis
599,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_020.jpg,2,Galerina Autumnalis
600,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_023.jpg,2,Galerina Autumnalis
601,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_021.jpg,2,Galerina Autumnalis
602,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_024.jpg,2,Galerina Autumnalis
603,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_030.jpg,2,Galerina Autumnalis
604,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_031.jpg,2,Galerina Autumnalis
605,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_029.jpg,2,Galerina Autumnalis
606,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_033.jpg,2,Galerina Autumnalis
607,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_035.jpg,2,Galerina Autumnalis
608,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_034.jpg,2,Galerina Autumnalis
609,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_042.jpg,2,Galerina Autumnalis
610,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_040.jpg,2,Galerina Autumnalis
611,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_038.jpg,2,Galerina Autumnalis
612,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_039.jpg,2,Galerina Autumnalis
613,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_043.jpg,2,Galerina Autumnalis
614,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_045.jpg,2,Galerina Autumnalis
615,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_044.jpg,2,Galerina Autumnalis
616,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_047.jpg,2,Galerina Autumnalis
617,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_049.jpg,2,Galerina Autumnalis
618,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_054.jpg,2,Galerina Autumnalis
619,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_048.jpg,2,Galerina Autumnalis
620,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_052.jpg,2,Galerina Autumnalis
621,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_051.jpg,2,Galerina Autumnalis
622,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_053.jpg,2,Galerina Autumnalis
623,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_057.jpg,2,Galerina Autumnalis
624,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_063.jpg,2,Galerina Autumnalis
625,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_064.jpg,2,Galerina Autumnalis
626,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_062.jpg,2,Galerina Autumnalis
627,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_061.jpg,2,Galerina Autumnalis
628,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_060.jpg,2,Galerina Autumnalis
629,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_066.jpg,2,Galerina Autumnalis
630,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_065.jpg,2,Galerina Autumnalis
631,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_067.jpg,2,Galerina Autumnalis
632,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_069.jpg,2,Galerina Autumnalis
633,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_068.jpg,2,Galerina Autumnalis
634,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_073.jpg,2,Galerina Autumnalis
635,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_072.jpg,2,Galerina Autumnalis
636,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_076.jpg,2,Galerina Autumnalis
637,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_074.jpg,2,Galerina Autumnalis
638,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_078.jpg,2,Galerina Autumnalis
639,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_080.jpg,2,Galerina Autumnalis
640,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_082.jpg,2,Galerina Autumnalis
641,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_089.jpg,2,Galerina Autumnalis
642,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_085.jpg,2,Galerina Autumnalis
643,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_084.jpg,2,Galerina Autumnalis
644,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_083.jpg,2,Galerina Autumnalis
645,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_087.jpg,2,Galerina Autumnalis
646,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_097.jpg,2,Galerina Autumnalis
647,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_093.jpg,2,Galerina Autumnalis
648,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_092.jpg,2,Galerina Autumnalis
649,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_091.jpg,2,Galerina Autumnalis
650,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_098.jpg,2,Galerina Autumnalis
651,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_101.jpg,2,Galerina Autumnalis
652,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_111.jpg,2,Galerina Autumnalis
653,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_106.jpg,2,Galerina Autumnalis
654,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_104.jpg,2,Galerina Autumnalis
655,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_103.jpg,2,Galerina Autumnalis
656,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_109.jpg,2,Galerina Autumnalis
657,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_108.jpg,2,Galerina Autumnalis
658,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_113.jpg,2,Galerina Autumnalis
659,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_123.jpg,2,Galerina Autumnalis
660,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_117.jpg,2,Galerina Autumnalis
661,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_114.jpg,2,Galerina Autumnalis
662,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_115.jpg,2,Galerina Autumnalis
663,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_118.jpg,2,Galerina Autumnalis
664,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_121.jpg,2,Galerina Autumnalis
665,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_120.jpg,2,Galerina Autumnalis
666,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_119.jpg,2,Galerina Autumnalis
667,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_125.jpg,2,Galerina Autumnalis
668,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_126.jpg,2,Galerina Autumnalis
669,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_134.jpg,2,Galerina Autumnalis
670,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_129.jpg,2,Galerina Autumnalis
671,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_128.jpg,2,Galerina Autumnalis
672,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_132.jpg,2,Galerina Autumnalis
673,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_135.jpg,2,Galerina Autumnalis
674,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_127.jpg,2,Galerina Autumnalis
675,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_133.jpg,2,Galerina Autumnalis
676,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_131.jpg,2,Galerina Autumnalis
677,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_136.jpg,2,Galerina Autumnalis
678,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_137.jpg,2,Galerina Autumnalis
679,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_139.jpg,2,Galerina Autumnalis
680,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_144.jpg,2,Galerina Autumnalis
681,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_143.jpg,2,Galerina Autumnalis
682,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_140.jpg,2,Galerina Autumnalis
683,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_146.jpg,2,Galerina Autumnalis
684,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_148.jpg,2,Galerina Autumnalis
685,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_153.jpg,2,Galerina Autumnalis
686,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_150.jpg,2,Galerina Autumnalis
687,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_157.jpg,2,Galerina Autumnalis
688,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_156.jpg,2,Galerina Autumnalis
689,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_168.jpg,2,Galerina Autumnalis
690,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_169.jpg,2,Galerina Autumnalis
691,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_160.jpg,2,Galerina Autumnalis
692,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_164.jpg,2,Galerina Autumnalis
693,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_170.jpg,2,Galerina Autumnalis
694,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_167.jpg,2,Galerina Autumnalis
695,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_166.jpg,2,Galerina Autumnalis
696,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_165.jpg,2,Galerina Autumnalis
697,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_173.jpg,2,Galerina Autumnalis
698,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_175.jpg,2,Galerina Autumnalis
699,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_174.jpg,2,Galerina Autumnalis
700,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_181.jpg,2,Galerina Autumnalis
701,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_178.jpg,2,Galerina Autumnalis
702,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_176.jpg,2,Galerina Autumnalis
703,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_184.jpg,2,Galerina Autumnalis
704,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_191.jpg,2,Galerina Autumnalis
705,/content/gdrive/My Drive/ML Project/Mushroom Research Paper/Galerina Autumnalis/pic_185.jpg,2,Galerina Autumnalis
